#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-10T06:08:15 [V7.4.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-04-10T06:08:15	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-out.add=_Glon,_Glat&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=VIII/81B/sumss212&-order=I&-out=RAJ2000&-out=e_RAJ2000&-out=DEJ2000&DEJ2000=&gt;-30 & &lt;0&-out=e_DEJ2000&-out=Sp&-out=e_Sp&-out=St&-out=e_St&-out=MajAxis&-out=MinAxis&-out=PA&-out=dMajAxis&-out=dMinAxis&-out=dPA&-out=Mosaic&-out=Nm&-out=Xpos&-out=Ypos&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_8081
#Name: VIII/81B
#Title: Sydney University Molonglo Sky Survey (SUMSS V2.1) (Mauch+ 2008)
#INFO	ivoid=ivo://cds.vizier/viii/81b	    IVOID of underlying data collection
#INFO	creator=Mauch T.	    First author or institution
#INFO	cites=bibcode:2003MNRAS.342.1117M	    Article or Data origin sources
#INFO	original_date=2003	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VIII/81B	    Dataset landing page
#INFO	publication_date=2013-07-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	VIII_81B_sumss212:
#Name: VIII/81B/sumss212
#Title: The SUMSS Catalog, Version 2.1r (Feb-16-2012)
#Column	_Glon	(F11.7)	Galactic longitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lon]
#Column	_Glat	(F11.7)	Galactic latitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lat]
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	RAJ2000	(A11)	Right Ascension J2000	[ucd=pos.eq.ra;meta.main]
#Column	e_RAJ2000	(F4.1)	The uncertainty in Right Ascension (1)	[ucd=stat.error;pos.eq.ra]
#Column	DEJ2000	(A12)	Declination J2000	[ucd=pos.eq.dec;meta.main]
#Column	e_DEJ2000	(F4.1)	The uncertainty Declination	[ucd=stat.error;pos.eq.dec]
#Column	Sp	(F7.1)	Peak brightness at 843MHz (in mJy.beam-1)	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_Sp	(F6.1)	Uncertainty on Sp	[ucd=stat.error;src.spType]
#Column	St	(F8.1)	Total flux density at 843MHz	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_St	(F6.1)	Uncertainty on St	[ucd=stat.error]
#Column	MajAxis	(F6.1)	Fitted major axis	[ucd=phys.angSize;meta.modelled]
#Column	MinAxis	(F5.1)	Fitted minor axis	[ucd=phys.angSize;meta.modelled]
#Column	PA	(F5.1)	Fitted major axis position angle (N to E)	[ucd=pos.posAng;meta.modelled]
#Column	dMajAxis	(F6.1)	Fitted major axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dMinAxis	(F5.1)	Fitted minor axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dPA	(F5.1)	? Fitted major axis position angle	[ucd=pos.posAng;meta.modelled]
#Column	Mosaic	(A8)	Mosaic in which the source appears ({\fg{blue3}the link gives an access to the {\bf FITS} image}) (3)	[ucd=obs.image]
#Column	Nm	(I1)	Number of mosaics with the source (4)	[ucd=meta.number]
#Column	Xpos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.y;instr.det]
_Glon	_Glat	_RAJ2000	_DEJ2000	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	Sp	e_Sp	St	e_St	MajAxis	MinAxis	PA	dMajAxis	dMinAxis	dPA	Mosaic	Nm	Xpos	Ypos
328.3121140	+27.7643593	218.8159583	-29.9405833	14 35 15.83	 2.6	-29 56 26.10	 5.0	   17.8	   1.9	    23.4	   2.5	 107.0	 47.7	  4.8	   0.0	  0.0	     	J1442M32	1	1182.5	 729.1
328.4709082	+27.7129482	218.9876667	-29.9246667	14 35 57.04	 6.1	-29 55 28.80	 4.7	   10.2	   1.7	    10.2	   1.7	  84.9	 48.7	117.4	   0.0	  0.0	     	J1442M32	1	1133.9	 732.3
329.0155691	+27.3885552	219.6536667	-29.9988056	14 38 36.88	 5.7	-29 59 55.70	 3.7	   12.9	   1.8	    14.4	   2.0	  84.9	 50.4	 98.0	   0.0	  0.0	     	J1442M32	1	 944.9	 720.5
329.1063465	+27.4322719	219.7137917	-29.9233611	14 38 51.31	 2.0	-29 55 24.10	 2.2	   56.4	   2.7	    56.4	   2.7	  84.9	 60.6	142.5	   0.0	  0.0	     	J1442M32	1	 928.0	 733.6
329.2731014	+27.2826500	219.9445417	-29.9893333	14 39 46.69	 1.8	-29 59 21.60	 2.6	   41.0	   2.4	    41.0	   2.4	  84.9	 46.8	  5.7	   0.0	  0.0	     	J1442M32	1	 862.4	 722.4
329.3308042	+27.3203834	219.9773333	-29.9323611	14 39 54.56	 6.3	-29 55 56.50	 6.8	   14.3	   2.4	    14.3	   2.4	  84.9	 60.1	 38.8	   0.0	  0.0	     	J1442M32	1	 853.2	 732.3
329.3268960	+27.2783593	219.9959167	-29.9713333	14 39 59.02	 2.4	-29 58 16.80	 2.6	   46.6	   2.8	    46.6	   2.8	  84.9	 60.2	141.7	   0.0	  0.0	     	J1442M32	1	 847.9	 725.6
329.4088919	+27.2786161	220.0705833	-29.9377778	14 40 16.94	 5.7	-29 56 16.00	 7.4	   13.7	   2.3	    13.7	   2.3	  84.9	 60.1	160.9	   0.0	  0.0	     	J1442M32	1	 826.8	 731.4
329.7692667	+27.1287541	220.4785000	-29.9231111	14 41 54.84	 3.5	-29 55 23.20	 3.1	   26.5	   2.2	    29.9	   2.5	  84.9	 57.0	122.1	   0.0	  0.0	     	J1442M32	1	 711.1	 734.1
330.3249226	+26.8282724	221.1457917	-29.9568333	14 44 34.99	 2.2	-29 57 24.60	 3.6	   24.4	   2.0	    27.5	   2.3	  95.3	 46.0	  3.7	   0.0	  0.0	     	J1442M32	1	 521.9	 728.0
330.5817796	+26.7300957	221.4325000	-29.9344167	14 45 43.80	 1.5	-29 56 03.90	 1.7	  468.2	  14.2	   559.5	  17.0	  84.9	 69.8	 24.5	   0.0	  0.0	     	J1442M32	1	 440.5	 731.5
330.6660596	+26.6883529	221.5318333	-29.9351667	14 46 07.64	 6.8	-29 56 06.60	 7.5	   12.0	   2.1	    12.0	   2.1	  84.9	 63.2	145.3	   0.0	  0.0	     	J1442M32	1	 412.4	 731.3
331.3488951	+26.3397064	222.3435833	-29.9450278	14 49 22.46	 6.1	-29 56 42.10	 8.1	   10.5	   2.0	    10.5	   2.0	  84.9	 58.6	 17.0	   0.0	  0.0	     	J1442M32	1	 182.3	 728.0
331.8968222	+26.0808065	222.9844167	-29.9278889	14 51 56.26	 1.8	-29 55 40.40	 2.4	   42.2	   2.1	    48.9	   2.5	  95.0	 50.1	 10.6	   0.0	  0.0	     	J1500M32	1	1276.6	 730.5
333.0615217	+25.4462555	224.3989583	-29.9437778	14 57 35.75	 3.5	-29 56 37.60	 6.5	   12.8	   2.0	    14.5	   2.3	  94.8	 47.0	  6.1	   0.0	  0.0	     	J1500M32	1	 875.4	 730.3
334.2685446	+24.7765126	225.8782083	-29.9401667	15 03 30.77	 1.8	-29 56 24.60	 2.0	  104.0	   4.1	   104.0	   4.1	  84.9	 65.7	 30.5	   0.0	  0.0	     	J1500M32	1	 456.0	 730.6
334.3086936	+24.7593774	225.9243333	-29.9351667	15 03 41.84	 1.6	-29 56 06.60	 1.8	  241.5	   7.7	   268.3	   8.6	  84.9	 62.7	 44.2	   0.0	  0.0	     	J1500M32	1	 442.9	 731.4
335.0529057	+24.3299754	226.8493750	-29.9306389	15 07 23.85	 2.6	-29 55 50.30	 3.2	   28.6	   2.0	    28.6	   2.0	  84.9	 60.8	159.1	   0.0	  0.0	     	J1500M32	1	 180.6	 730.4
335.4232199	+24.0405533	227.3586667	-29.9870833	15 09 26.08	 3.2	-29 59 13.50	 3.7	   33.1	   2.6	    33.1	   2.6	  84.9	 67.6	151.4	   0.0	  0.0	     	J1500M32	2	  36.6	 719.2
336.3279108	+23.4961382	228.5025833	-29.9759444	15 14 00.62	 1.8	-29 58 33.40	 2.6	   40.5	   2.4	    40.6	   2.4	  85.1	 45.0	  0.6	   0.0	  0.0	     	J1518M32	1	 987.7	 724.3
336.4867648	+23.4351091	228.6810833	-29.9436667	15 14 43.46	 8.0	-29 56 37.20	 6.3	   14.2	   2.5	    20.2	   3.5	  86.1	 64.2	 76.0	   0.0	  0.0	     	J1518M32	1	 937.2	 730.1
336.5252380	+23.4465275	228.7071250	-29.9142222	15 14 49.71	 1.5	-29 54 51.20	 1.7	  425.2	  13.0	   550.8	  16.8	  90.4	 57.6	116.0	   0.0	  0.0	     	J1518M32	1	 929.9	 735.2
336.7539678	+23.2838448	229.0131667	-29.9282500	15 16 03.16	 2.4	-29 55 41.70	 3.6	   25.0	   2.2	    25.0	   2.2	  84.9	 49.6	  9.3	   0.0	  0.0	     	J1518M32	1	 843.1	 733.1
336.7707892	+23.2156765	229.0727917	-29.9753333	15 16 17.47	 4.5	-29 58 31.20	 8.3	   10.8	   2.0	    13.6	   2.5	 103.1	 50.7	 10.5	   0.0	  0.0	     	J1518M32	1	 826.1	 724.9
337.4450043	+22.8459206	229.9038750	-29.9193333	15 19 36.93	 6.4	-29 55 09.60	 5.9	   12.6	   2.0	    14.0	   2.3	  84.9	 58.5	 51.9	   0.0	  0.0	     	J1518M32	1	 590.4	 734.7
337.8100598	+22.6007227	230.3844583	-29.9214722	15 21 32.27	 1.7	-29 55 17.30	 2.1	   62.5	   2.7	    62.5	   2.7	  84.9	 50.4	  9.5	   0.0	  0.0	     	J1518M32	1	 454.1	 733.9
338.3818584	+22.1306159	231.1975000	-29.9876667	15 24 47.40	 1.7	-29 59 15.60	 2.1	   48.9	   2.2	    49.8	   2.3	  86.4	 45.4	176.8	   0.0	  0.0	     	J1518M32	1	 223.9	 720.9
338.5653416	+22.0794922	231.3901250	-29.9271667	15 25 33.63	 4.8	-29 55 37.80	 4.4	   13.7	   1.8	    13.7	   1.8	  84.9	 52.0	 53.0	   0.0	  0.0	     	J1518M32	1	 169.0	 730.9
338.6833282	+21.9462573	231.5833333	-29.9682778	15 26 20.00	 4.7	-29 58 05.80	 2.9	   15.5	   1.9	    15.5	   1.9	  84.9	 45.1	 87.4	   0.0	  0.0	     	J1536M32	2	1390.0	 722.2
339.5012888	+21.3963926	232.6658333	-29.9448889	15 30 39.80	 2.2	-29 56 41.60	 3.3	   37.7	   2.6	    46.9	   3.2	  99.6	 53.2	167.9	   0.0	  0.0	     	J1536M32	1	1083.3	 729.1
339.8137768	+21.1948202	233.0738333	-29.9251667	15 32 17.72	 1.6	-29 55 30.60	 2.1	   71.9	   2.9	    87.7	   5.7	 103.7	 45.0	  0.2	  59.4	  0.0	  0.5	J1536M32	1	 967.7	 733.2
339.8083809	+21.1516655	233.0999583	-29.9622500	15 32 23.99	 9.4	-29 57 44.10	 7.8	   11.2	   2.3	    16.9	   3.4	  84.9	 68.4	100.0	   0.0	  0.0	     	J1536M32	1	 960.2	 726.8
339.8938691	+21.0889187	233.2170833	-29.9624167	15 32 52.10	 1.8	-29 57 44.70	 2.7	   34.4	   2.1	    37.6	   2.3	  93.0	 45.2	178.9	   0.0	  0.0	     	J1536M32	1	 927.0	 726.9
340.0627325	+20.9552363	233.4555000	-29.9698611	15 33 49.32	 2.1	-29 58 11.50	 3.3	   35.0	   2.0	    61.7	   5.8	 125.0	 58.5	 10.8	  93.3	  0.0	 18.1	J1536M32	1	 859.4	 725.8
340.1523418	+20.9522346	233.5333750	-29.9202778	15 34 08.01	 2.9	-29 55 13.00	 5.8	   11.9	   1.6	    14.2	   1.9	 100.8	 45.7	176.9	   0.0	  0.0	     	J1536M32	1	 837.4	 734.5
340.3146549	+20.7322580	233.8284583	-29.9980000	15 35 18.83	 2.3	-29 59 52.80	 4.6	   15.6	   1.5	    22.0	   2.1	 118.8	 46.0	  4.2	   0.0	  0.0	     	J1536M32	1	 753.6	 721.1
340.7228051	+20.4242457	234.3951667	-29.9984722	15 37 34.84	 1.6	-29 59 54.50	 2.0	   53.0	   2.0	    66.6	   4.0	 106.5	 45.4	177.3	  64.4	  0.0	173.9	J1536M32	1	 593.0	 720.9
341.0872445	+20.2174609	234.8517500	-29.9426667	15 39 24.42	 2.9	-29 56 33.60	 5.5	   16.7	   1.3	    36.6	   4.8	 166.9	 58.6	161.7	 145.8	  0.0	157.4	J1536M32	1	 463.5	 730.2
341.1806875	+20.1287044	234.9950000	-29.9555000	15 39 58.80	 3.2	-29 57 19.80	 6.3	   10.1	   1.5	    12.1	   1.8	 101.3	 46.0	175.5	   0.0	  0.0	     	J1536M32	1	 422.9	 727.8
341.2531016	+20.0786117	235.0923333	-29.9508611	15 40 22.16	 2.9	-29 57 03.10	 6.1	   11.7	   1.5	    15.9	   2.0	 113.5	 47.2	173.4	   0.0	  0.0	     	J1536M32	1	 395.3	 728.5
341.6015133	+19.7563163	235.6209583	-29.9891667	15 42 29.03	 1.7	-29 59 21.00	 2.3	   44.1	   2.3	    44.1	   2.3	  85.0	 45.0	179.2	   0.0	  0.0	     	J1536M32	1	 245.6	 720.8
341.6531530	+19.7019010	235.7043333	-29.9996389	15 42 49.04	 1.6	-29 59 58.70	 1.9	  102.1	   3.6	   107.8	   3.9	  87.4	 49.0	170.8	   0.0	  0.0	     	J1536M32	1	 222.0	 718.8
341.9985122	+19.5614894	236.0957500	-29.8971667	15 44 22.98	 1.6	-29 53 49.80	 2.1	   50.9	   2.3	    52.6	   2.4	  87.7	 45.0	  1.5	   0.0	  0.0	     	J1554M32	2	1386.9	 734.6
342.0820334	+19.4727422	236.2312500	-29.9138056	15 44 55.50	 5.0	-29 54 49.70	 6.6	   13.1	   2.0	    13.1	   2.0	  84.9	 59.1	162.7	   0.0	  0.0	     	J1554M32	2	1348.4	 732.1
342.4910988	+19.0605821	236.8792083	-29.9750556	15 47 31.01	 4.0	-29 58 30.20	 5.2	   14.3	   1.7	    14.5	   1.7	  84.9	 59.4	162.2	   0.0	  0.0	     	J1554M32	1	1164.4	 723.3
343.4995816	+18.2631431	238.3151250	-29.9415833	15 53 15.63	 2.6	-29 56 29.70	 4.9	   12.0	   1.3	    15.4	   1.6	 106.9	 47.9	  7.2	   0.0	  0.0	     	J1554M32	1	 757.4	 730.9
343.6582446	+18.0852824	238.5817917	-29.9728889	15 54 19.63	 2.4	-29 58 22.40	 4.0	   13.5	   1.2	    15.9	   1.4	  97.0	 49.3	  8.7	   0.0	  0.0	     	J1554M32	1	 681.8	 725.5
343.8966638	+17.9104260	238.9112500	-29.9500556	15 55 38.70	 1.7	-29 57 00.20	 1.9	   70.6	   2.6	    77.6	   2.8	  84.9	 61.4	159.2	   0.0	  0.0	     	J1554M32	1	 588.4	 729.3
343.8947554	+17.8622884	238.9471250	-29.9868611	15 55 47.31	 2.2	-29 59 12.70	 3.9	   15.8	   1.4	    19.0	   1.7	 102.2	 45.1	178.8	   0.0	  0.0	     	J1554M32	1	 578.3	 722.9
344.1762956	+17.6756263	239.3208750	-29.9434444	15 57 17.01	 2.3	-29 56 36.40	 3.4	   18.2	   1.4	    20.7	   1.6	  91.5	 52.7	167.3	   0.0	  0.0	     	J1554M32	1	 472.2	 730.1
344.1752019	+17.6169325	239.3658750	-29.9873333	15 57 27.81	 4.0	-29 59 14.40	 5.1	   12.0	   1.4	    12.0	   1.4	  84.9	 60.4	 19.3	   0.0	  0.0	     	J1554M32	1	 459.6	 722.5
344.2921440	+17.5993402	239.4742083	-29.9246944	15 57 53.81	 2.7	-29 55 28.90	 4.0	   15.8	   1.5	    16.1	   1.5	  84.9	 51.9	 11.0	   0.0	  0.0	     	J1554M32	1	 428.7	 733.2
344.6529094	+17.1900983	240.0868750	-29.9897778	16 00 20.85	 2.8	-29 59 23.20	 4.7	   18.1	   2.1	    19.0	   2.3	  88.4	 46.2	174.9	   0.0	  0.0	     	J1554M32	1	 255.3	 720.8
344.7652939	+17.1531143	240.2064583	-29.9432500	16 00 49.55	 3.1	-29 56 35.70	 4.5	   22.4	   2.3	    25.6	   2.6	  90.1	 54.7	 13.3	   0.0	  0.0	     	J1554M32	1	 221.1	 728.6
345.3200355	+16.5847813	241.1025833	-29.9895000	16 04 24.62	 2.9	-29 59 22.20	 4.6	   17.7	   2.0	    17.7	   2.0	  84.9	 47.4	  7.2	   0.0	  0.0	     	J1612M32	1	1242.7	 720.1
345.5371832	+16.5047942	241.3396250	-29.9026667	16 05 21.51	 5.3	-29 54 09.60	 4.1	   13.7	   1.6	    18.0	   2.2	  84.9	 60.8	 76.6	   0.0	  0.0	     	J1612M32	1	1176.0	 735.7
345.8978239	+16.0985916	241.9527500	-29.9522778	16 07 48.66	 2.8	-29 57 08.20	 2.1	   19.2	   1.4	    19.2	   1.4	  85.0	 45.0	 89.3	   0.0	  0.0	     	J1612M32	1	1001.9	 728.3
346.4239056	+15.6382280	242.7415000	-29.9235278	16 10 57.96	 7.0	-29 55 24.70	 6.0	   10.3	   1.7	    12.5	   2.1	  84.9	 60.5	120.1	   0.0	  0.0	     	J1612M32	1	 778.3	 734.0
346.6376961	+15.4270311	243.0818750	-29.9267778	16 12 19.65	 4.1	-29 55 36.40	 6.6	   10.8	   1.8	    10.8	   1.8	  84.9	 49.5	170.9	   0.0	  0.0	     	J1612M32	1	 681.8	 733.5
346.7345427	+15.3484344	243.2221250	-29.9158056	16 12 53.31	 5.9	-29 54 56.90	 6.6	   15.7	   2.1	    24.6	   3.3	  98.5	 72.5	145.7	   0.0	  0.0	     	J1612M32	1	 642.0	 735.3
346.9786521	+15.1005497	243.6165833	-29.9220000	16 14 27.98	 7.7	-29 55 19.20	 5.9	   12.7	   2.2	    16.6	   2.9	  84.9	 60.4	 74.6	   0.0	  0.0	     	J1612M32	1	 530.1	 734.0
346.9763996	+15.0716635	243.6386250	-29.9437778	16 14 33.27	 6.8	-29 56 37.60	 7.2	   15.8	   2.4	    24.0	   3.6	  91.2	 75.0	 38.2	   0.0	  0.0	     	J1612M32	1	 523.9	 730.2
347.3681776	+14.6545298	244.2884583	-29.9633333	16 17 09.23	 1.7	-29 57 48.00	 2.6	   46.1	   2.4	    60.6	   5.6	 111.6	 45.1	178.3	  72.5	  0.0	176.6	J1612M32	1	 339.7	 726.0
347.8045711	+14.3065245	244.9157500	-29.8992222	16 19 39.78	 3.5	-29 53 57.20	 5.7	   12.0	   1.7	    12.0	   1.7	  84.9	 47.5	172.5	   0.0	  0.0	     	J1612M32	1	 161.6	 735.7
347.8549457	+14.1340285	245.0988750	-29.9826389	16 20 23.73	 3.9	-29 58 57.50	 2.8	   16.8	   1.7	    16.8	   1.7	  84.9	 45.9	 75.4	   0.0	  0.0	     	J1612M32	2	 110.2	 720.7
348.0681169	+13.9797405	245.3922500	-29.9383333	16 21 34.14	 1.7	-29 56 18.00	 2.2	   51.8	   2.5	    51.8	   2.5	  84.9	 46.4	176.3	   0.0	  0.0	     	J1630M32	2	1302.6	 728.4
348.0684722	+13.9488231	245.4185000	-29.9592778	16 21 40.44	 2.4	-29 57 33.40	 2.0	   39.9	   2.3	    39.9	   2.3	  84.9	 45.6	 80.1	   0.0	  0.0	     	J1630M32	2	1295.1	 724.8
348.2322492	+13.8129505	245.6584167	-29.9363611	16 22 38.02	 1.9	-29 56 10.90	 2.7	   32.4	   2.0	    32.4	   2.0	  84.9	 47.0	175.1	   0.0	  0.0	     	J1630M32	1	1227.2	 729.5
348.6572226	+13.3335684	246.3882500	-29.9598611	16 25 33.18	 3.3	-29 57 35.50	 2.7	   32.9	   2.8	    32.9	   2.8	  84.9	 48.4	116.3	   0.0	  0.0	     	J1630M32	1	1020.2	 726.9
349.5000169	+12.4631620	247.7692917	-29.9361389	16 31 04.63	 2.1	-29 56 10.10	 2.3	   76.6	   3.4	    93.9	   4.1	  84.9	 73.7	 38.5	   0.0	  0.0	     	J1630M32	1	 628.6	 731.8
349.5185458	+12.3638243	247.8687500	-29.9887778	16 31 28.50	 3.7	-29 59 19.60	 5.3	   18.4	   2.3	    18.4	   2.3	  84.9	 54.0	166.3	   0.0	  0.0	     	J1630M32	1	 600.5	 722.6
349.7052132	+12.2012846	248.1488750	-29.9604167	16 32 35.73	 6.2	-29 57 37.50	 6.0	   11.4	   1.9	    11.4	   1.9	  84.9	 54.6	131.6	   0.0	  0.0	     	J1630M32	1	 521.0	 727.4
349.8637033	+11.9840241	248.4552917	-29.9880556	16 33 49.27	 1.6	-29 59 17.00	 1.9	  101.6	   3.6	   115.8	   4.1	  92.4	 51.5	 10.7	   0.0	  0.0	     	J1630M32	1	 434.2	 722.2
350.2515443	+11.6331280	249.0486250	-29.9332222	16 36 11.67	 2.6	-29 55 59.60	 3.3	   25.7	   1.8	    25.7	   1.8	  84.9	 61.0	 19.5	   0.0	  0.0	     	J1630M32	1	 265.8	 730.7
350.4390804	+11.4451477	249.3513750	-29.9173333	16 37 24.33	 1.6	-29 55 02.40	 1.8	  101.5	   3.6	   103.3	   3.7	  85.3	 47.1	  5.0	   0.0	  0.0	     	J1630M32	1	 179.9	 732.7
350.4283128	+11.3633435	249.4149167	-29.9787500	16 37 39.58	 5.4	-29 58 43.50	 6.1	   16.1	   2.1	    21.0	   2.7	  86.8	 69.5	 28.9	   0.0	  0.0	     	J1630M32	1	 162.2	 721.9
350.9668661	+11.5385287	249.6577500	-29.4641389	16 38 37.86	 6.2	-29 27 50.90	 7.4	   12.7	   1.9	    14.1	   2.1	  95.9	 72.5	 24.2	   0.0	  0.0	     	J1648M28	1	1372.2	 104.1
351.3178368	+11.8277641	249.6614583	-29.0149444	16 38 38.75	 2.1	-29 00 53.80	 2.1	   54.7	   2.6	    54.7	   2.6	  95.9	 53.1	 54.2	   0.0	  0.0	     	J1648M28	1	1374.1	 173.1
351.0510569	+11.5840490	249.6795417	-29.3718611	16 38 43.09	 1.7	-29 22 18.70	 2.4	   36.9	   1.9	    36.9	   1.9	  95.9	 45.0	  1.5	   0.0	  0.0	     	J1648M28	1	1366.6	 118.3
350.7449763	+11.2590518	249.7395000	-29.8110833	16 38 57.48	 1.9	-29 48 39.90	 2.1	   71.4	   2.8	    71.4	   2.8	  95.9	 73.5	154.6	   0.0	  0.0	     	J1648M28	1	1346.7	  51.0
351.3622181	+11.7516267	249.7599583	-29.0312500	16 39 02.39	 4.1	-29 01 52.50	 6.4	   15.5	   2.2	    15.5	   2.2	  95.9	 55.8	 12.4	   0.0	  0.0	     	J1648M28	1	1345.8	 170.8
351.3005848	+11.6576168	249.7971250	-29.1381389	16 39 11.31	 3.4	-29 08 17.30	 5.6	   16.5	   2.1	    16.5	   2.1	  95.9	 53.1	 10.5	   0.0	  0.0	     	J1648M28	1	1334.6	 154.5
351.6975227	+11.9180845	249.8576667	-28.6733611	16 39 25.84	 3.9	-28 40 24.10	 7.3	   13.3	   2.3	    13.3	   2.3	  95.9	 47.7	176.0	   0.0	  0.0	     	J1648M28	1	1320.0	 226.0
351.7171103	+11.9187994	249.8711667	-28.6582778	16 39 29.08	 1.7	-28 39 29.80	 2.3	   56.2	   2.8	    56.2	   2.8	  95.9	 45.0	  1.1	   0.0	  0.0	     	J1648M28	1	1316.2	 228.4
351.5469156	+11.6938422	249.9441250	-28.9308056	16 39 46.59	 2.2	-28 55 50.90	 3.0	   43.7	   2.8	    43.7	   2.8	  95.9	 57.5	168.6	   0.0	  0.0	     	J1648M28	1	1293.7	 186.7
351.0250288	+11.2169496	249.9815833	-29.6293611	16 39 55.58	 5.0	-29 37 45.70	 4.4	   13.7	   1.8	    13.7	   1.8	  95.9	 52.9	 54.6	   0.0	  0.0	     	J1648M28	1	1279.1	  79.5
351.3214260	+11.4489920	249.9944167	-29.2576389	16 39 58.66	 1.6	-29 15 27.50	 1.8	  227.5	   7.2	   288.7	   9.2	  96.0	 74.1	 25.4	   0.0	  0.0	     	J1648M28	1	1277.5	 136.6
350.9875931	+11.0648143	250.0877083	-29.7558333	16 40 21.05	 4.8	-29 45 21.00	 6.1	   15.0	   1.8	    15.0	   1.8	  95.9	 69.6	160.3	   0.0	  0.0	     	J1648M28	1	1248.2	  60.3
351.1832651	+11.2251760	250.0898333	-29.5056944	16 40 21.56	 3.7	-29 30 20.50	 7.2	   10.3	   1.8	    10.3	   1.8	  95.9	 45.5	  3.1	   0.0	  0.0	     	J1648M28	1	1249.0	  98.7
351.7266206	+11.5534331	250.1964167	-28.8869722	16 40 47.14	 2.2	-28 53 13.10	 2.1	   62.6	   3.2	    64.9	   3.3	  95.9	 51.3	119.2	   0.0	  0.0	     	J1648M28	1	1221.7	 193.9
351.8061812	+11.5924482	250.2196667	-28.8022222	16 40 52.72	 1.5	-28 48 08.00	 1.8	  289.3	   9.1	   289.3	   9.1	  95.9	 53.5	171.2	   0.0	  0.0	     	J1648M28	1	1215.5	 207.0
351.6675511	+11.3859769	250.3002083	-29.0391111	16 41 12.05	 2.2	-29 02 20.80	 3.2	   43.3	   2.9	    45.3	   3.1	  95.9	 56.1	 12.3	   0.0	  0.0	     	J1648M28	1	1191.3	 170.8
351.2161069	+10.9960947	250.3148750	-29.6290000	16 41 15.57	 3.7	-29 37 44.40	 6.3	   12.8	   1.9	    12.8	   1.9	  95.9	 51.4	172.7	   0.0	  0.0	     	J1648M28	1	1184.3	  80.2
351.0857685	+10.5941487	250.5741250	-29.9858611	16 42 17.79	 3.8	-29 59 09.10	 3.9	   20.5	   1.9	    24.3	   2.2	  84.9	 65.1	136.0	   0.0	  0.0	     	J1648M32	2	1109.1	 721.8
351.3731097	+10.8124641	250.5907083	-29.6292500	16 42 21.77	 1.8	-29 37 45.30	 2.5	   44.5	   2.4	    45.0	   2.5	  95.9	 47.4	176.0	   0.0	  0.0	     	J1648M28	1	1105.9	  80.6
351.5792756	+10.9771049	250.5951667	-29.3683333	16 42 22.84	12.3	-29 22 06.00	11.0	   11.3	   2.7	    18.5	   4.3	  95.9	 79.9	 64.7	   0.0	  0.0	     	J1648M28	1	1105.6	 120.7
351.5200798	+10.9020495	250.6183750	-29.4610833	16 42 28.41	 5.2	-29 27 39.90	 7.9	   14.3	   2.4	    15.8	   2.7	  97.5	 58.7	 13.8	   0.0	  0.0	     	J1648M28	1	1098.7	 106.5
351.4717651	+10.8090569	250.6652917	-29.5571667	16 42 39.67	 8.1	-29 33 25.80	 8.7	   13.1	   2.5	    14.7	   2.8	  95.9	 69.6	141.9	   0.0	  0.0	     	J1648M28	1	1084.9	  91.8
